filename,folder,width,height,final_label,final_score,oval_candidate_count,best_candidate_area,best_candidate_major_axis,best_candidate_minor_axis,best_candidate_axis_ratio,best_candidate_eccentricity,best_candidate_solidity,best_candidate_contrast,best_candidate_ring_strength,best_candidate_gradient_strength,best_candidate_ellipse_fit_error,best_candidate_center_x,best_candidate_center_y,threshold_used,decision_reason,ring_continuity,structure_overlap,orientation_anisotropy,border_touching,overlay_path,shape_score,contrast_score,ring_score,gradient_score,continuity_score,blob_score
bad41.png,good,1170,1170,good,77.02033146874544,25,2292.0666827361783,99.54927666058678,34.42298560716304,2.8919419656577285,0.9383125166412388,0.7926267281105991,1.5329893311073821,0.7926075290978966,0.6965514421463013,0.7628294036061026,524.8849379670075,521.9997504143299,91.67774743541328,score 77.02 < threshold 91.68,0.5555555555555556,0.0,0.13356556769231462,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/good/bad41/final_overlay.png,0.5143889632394799,0.8684783824893225,0.7478250264526332,0.597241153717041,0.7824074074074076,1.0
good1.png,good,1170,1170,good,71.67294143863117,30,2115.300614658838,74.38082477363807,33.56087350251764,2.216295853207106,0.8924211915828318,0.9461426491994177,1.137016156073649,0.6825118764188904,0.5915449261665344,0.6107899807321773,586.4025916894936,535.0661728095216,91.67774743541328,score 71.67 < threshold 91.68,0.5555555555555556,0.0,0.43816643401981586,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/good/good1/final_overlay.png,0.7377722840437525,0.6284946400446357,0.6477380694717185,0.5132359409332276,0.7824074074074076,1.0
good10.png,good,1170,1170,good,49.8648355287156,30,4760.899433549697,123.71685225933913,67.13851176851517,1.8427106738066923,0.8399403134547353,0.6443478260869565,0.446234524774964,0.293959453097007,0.2999430000782013,0.6296296296296297,838.641898760657,924.363555908203,91.67774743541328,score 49.86 < threshold 91.68,0.4861111111111111,0.0,0.36466667787933643,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/good/good10/final_overlay.png,0.7177472939424541,0.2098391059242206,0.2945085937245518,0.279954400062561,0.6377314814814815,1.0
good11.png,good,1170,1170,good,59.247496410803386,30,2150.6538282743063,63.952211285033165,43.5501469418221,1.4684729163018861,0.7323024486821809,0.9593613933236574,1.0478512969207954,0.38618984988435145,0.2390398234128952,0.3653846153846154,1001.079409904005,424.09938384883134,91.67774743541328,score 59.25 < threshold 91.68,0.4861111111111111,0.0,0.5624407452670694,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/good/good11/final_overlay.png,0.9560806640966982,0.5744553314671488,0.37835440898577405,0.23123185873031615,0.6377314814814815,1.0
good12.png,good,1170,1170,good,64.08405222007191,30,2062.2707942356365,70.21041276543961,40.256697350023195,1.7440678790655726,0.8192950289384769,0.8536585365853658,0.6698532238287047,0.5962006503087084,0.5180399417877197,0.532,850.1375355067589,996.4440569739123,91.67774743541328,score 64.08 < threshold 91.68,0.5555555555555556,0.0,0.157985445611594,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/good/good12/final_overlay.png,0.8649804784428657,0.34536559019921503,0.5692733184624621,0.45443195343017584,0.7824074074074076,1.0
good13.png,good,1170,1170,good,0.0,10,60524.7017096813,585.661590069656,151.37637854611725,3.8689100353344266,0.9660190898140757,0.919258647582347,0.26340371642013266,0.09068462166799621,0.2838641405105591,0.7919049714034316,225.35586756789337,113.62790926858102,91.67774743541328,score 0.00 < threshold 91.68,0.2916666666666667,0.18748603351955306,0.8302029284068055,1.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/good/good13/final_overlay.png,0.3921923458679959,0.099032555406141,0.10971329242545108,0.26709131240844725,0.23263888888888895,1.0
good14.png,good,1170,1170,good,63.426578169098285,30,3270.1722594307944,88.24177935904981,58.08279860563792,1.5192411777225288,0.7528227126241732,0.713371266002845,0.41143002472457924,0.760520026579344,0.6013376116752625,0.46642685851318944,597.6151025542579,719.3682690379036,91.67774743541328,score 63.43 < threshold 91.68,0.5555555555555556,0.0,0.3697079946730573,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/good/good14/final_overlay.png,0.9391115615894614,0.18874546953004803,0.7186545696175854,0.52107008934021,0.7824074074074076,1.0
good15.png,good,1170,1170,good,60.11630189689376,30,6752.463800554397,93.77054000791178,90.64279350502362,1.034506289821207,0.256121192792891,0.9823289533303127,1.7733407259641392,1.1977003236899666,1.415752649307251,0.10483210483210481,155.4218118121515,41.272680907823236,91.67774743541328,score 60.12 < threshold 91.68,0.5555555555555556,0.0,0.16903794486543594,1.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/good/good15/final_overlay.png,0.996765035329262,1.0,1.0,1.0,0.7824074074074076,1.0
good16.png,good,1170,1170,good,77.41690690833896,30,2274.3900759284443,76.14800029770467,44.73835707700104,1.7020741321958515,0.8092107515891932,0.8020833333333334,1.6192331663460577,0.5220503193715327,0.4367673993110657,0.5524590163934426,554.8837251781922,928.7134865408616,91.67774743541328,score 77.42 < threshold 91.68,0.5277777777777778,0.0,0.27541071373667353,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/good/good16/final_overlay.png,0.8473815854819625,0.9207473735430652,0.5018639267013933,0.3894139194488525,0.7245370370370371,1.0
good17.png,good,1170,1170,good,54.74083396160385,30,3765.117250047347,142.00957508008014,52.45140760271381,2.7074502205110056,0.9292898835957324,0.5234556432884347,0.722876714522012,0.5198947267640651,0.42492732405662537,0.7594752186588921,294.45754656653185,285.927471936491,91.67774743541328,score 54.74 < threshold 91.68,0.5555555555555556,0.0,0.2365333261220093,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/good/good17/final_overlay.png,0.45970099977352713,0.3775010391042497,0.499904297058241,0.3799418592453003,0.7824074074074076,1.0
