filename,folder,width,height,final_label,final_score,oval_candidate_count,best_candidate_area,best_candidate_major_axis,best_candidate_minor_axis,best_candidate_axis_ratio,best_candidate_eccentricity,best_candidate_solidity,best_candidate_contrast,best_candidate_ring_strength,best_candidate_gradient_strength,best_candidate_ellipse_fit_error,best_candidate_center_x,best_candidate_center_y,threshold_used,decision_reason,ring_continuity,structure_overlap,orientation_anisotropy,border_touching,overlay_path,shape_score,contrast_score,ring_score,gradient_score,continuity_score,blob_score
bad1.png,bad,1170,1170,good,84.81669015716287,30,3906.5301045092197,80.84284707223725,60.23711006671066,1.3420771179544704,0.6669374980535091,0.9678683385579937,2.7252600479875,0.8858764328729546,0.6759545803070068,0.33127317676143386,841.3137418501605,1000.3331487505267,91.67774743541328,score 84.82 < threshold 91.68,0.5555555555555556,0.1703056768558952,0.37338993236974805,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/bad/bad1/final_overlay.png,0.9679302701917685,1.0,0.8326149389754132,0.5807636642456055,0.7824074074074076,1.0
bad10.png,bad,1170,1170,good,60.24015778636678,12,4914.096692550059,168.77219346549006,41.1421555800062,4.102171874229849,0.9698322407662481,0.7202097235462345,2.090078961361955,0.2204215479504701,0.1378067284822464,0.8470967741935485,821.4568540960921,377.37057571094556,91.67774743541328,score 60.24 < threshold 91.68,0.4027777777777778,0.023084994753410283,0.5722500401652663,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/bad/bad10/final_overlay.png,0.3022973218043824,1.0,0.22765595268224553,0.1502453827857971,0.4641203703703704,1.0
bad11.png,bad,1170,1170,good,74.14338187780442,30,3629.596597854719,101.4998784203747,56.88024049972597,1.7844488266687917,0.82822403815442,0.7183908045977011,1.720229232529416,0.42095914159785147,0.33451738953590393,0.58203125,427.5400448241174,225.333310835589,91.67774743541328,score 74.14 < threshold 91.68,0.5138888888888888,0.06220095693779904,0.5779540980525847,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/bad/bad11/final_overlay.png,0.7979938924534205,0.9819571106238885,0.4099628559980467,0.30761391162872315,0.6956018518518517,1.0
bad12.png,bad,1170,1170,oval_defect,96.76835199427678,30,6074.860539591259,96.05396468609695,76.66972658940864,1.2528277973455835,0.6024000896529578,0.9789579158316634,2.222711771085287,1.54501901302872,1.3402066230773926,0.24537815126050422,234.11408372934426,909.5364120293455,91.67774743541328,score 96.77 >= threshold 91.68,0.5555555555555556,0.0,0.07061575169796747,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/bad/bad12/final_overlay.png,0.9762973939988516,1.0,1.0,1.0,0.7824074074074076,1.0
bad13.png,bad,1170,1170,good,76.31854809118329,30,2633.8144143523696,74.03079262412929,73.48766706791162,1.0073907034729483,0.12090963344683343,0.6486928104575164,1.42107670714226,0.6628996709489983,0.5725200772285461,0.5025,437.9837007641297,730.7021195660982,91.67774743541328,score 76.32 < threshold 91.68,0.5416666666666666,0.13981358189081225,0.5454732762944648,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/bad/bad13/final_overlay.png,0.9313275320527938,0.8006525497831879,0.6299087917718166,0.49801606178283697,0.7534722222222222,1.0
bad14.png,bad,1170,1170,good,69.80492750348833,30,2074.0551987741255,66.80483232395282,45.530639149835984,1.4672500446151429,0.7317742564817598,0.8620218579234973,0.4925207459426483,1.0062014767018275,0.6985605359077454,0.39501039501039503,367.1296710888874,680.1344444939704,91.67774743541328,score 69.80 < threshold 91.68,0.5555555555555556,0.0,0.16990156357873967,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/bad/bad14/final_overlay.png,0.9561953083173304,0.23789136117736262,0.9420013424562067,0.5988484287261964,0.7824074074074076,1.0
bad15.png,bad,1170,1170,good,0.0,6,2574.8923916599233,138.86722596354502,31.746521906239362,4.374250079226869,0.9735179437434208,0.6218905472636815,-1.4216415615914575,0.22400533931878136,0.3895670771598816,0.9240121580547113,943.0473454265673,45.28075111357503,91.67774743541328,score 0.00 < threshold 91.68,0.3333333333333333,0.4624,0.5827056961371903,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/bad/bad15/final_overlay.png,0.2409609041603749,0.0,0.23091394483525574,0.35165366172790524,0.3194444444444444,1.0
bad16.png,bad,1170,1170,good,69.06819990669193,30,2250.8212668514657,92.67772373816778,35.56900604137246,2.6055753042513676,0.9234194028312901,0.8506900878293601,1.5620264410497473,0.4191413987019243,0.36059558391571045,0.6949152542372881,468.2135000268453,739.7427393489853,91.67774743541328,score 69.07 < threshold 91.68,0.4861111111111111,0.0,0.6267225719984242,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/bad/bad16/final_overlay.png,0.612724416029289,0.8860766309392408,0.40831036245629476,0.32847646713256834,0.6377314814814815,1.0
bad17.png,bad,1170,1170,good,67.98351251726368,20,2999.1309550455394,102.23796322137983,41.46098239787881,2.4658837612735978,0.914079907827649,0.7925347222222222,1.301683892784483,0.45852033666131153,0.47143983840942383,0.6689814814814814,939.5635340520455,954.3764549666914,91.67774743541328,score 67.98 < threshold 91.68,0.5555555555555556,0.078003120124805,0.5271696795740948,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/bad/bad17/final_overlay.png,0.6531192063474619,0.728293268354232,0.44410939696482865,0.4171518707275391,0.7824074074074076,1.0
bad18.png,bad,1170,1170,good,55.07145850250407,30,2127.0850191973277,76.5851990315924,36.817156803558476,2.080149736717047,0.8768661368768916,0.8940852819807428,1.0235158502693749,0.2616548311265484,0.21263308823108673,0.5882352941176471,1031.3184689090458,877.6583786327313,91.67774743541328,score 55.07 < threshold 91.68,0.4305555555555556,0.12296983758700696,0.45942690488060556,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/bad/bad18/final_overlay.png,0.7742777578484116,0.5597065759208333,0.2651407555695895,0.21010647058486936,0.5219907407407408,1.0
bad19.png,bad,1170,1170,good,64.93359805760582,30,2710.4130438525503,66.41259889879662,48.83630234176192,1.3599022799480969,0.677690826618729,0.9636363636363636,1.3802277644636114,0.0926861188135841,0.0857694000005722,0.33989266547406083,685.6776225616328,383.6518293198708,91.67774743541328,score 64.93 < threshold 91.68,0.4722222222222222,0.0,0.4580173577727056,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/bad/bad19/final_overlay.png,0.966259161254866,0.7758956148264311,0.11153283528507645,0.10861552000045775,0.6087962962962963,1.0
bad2.png,bad,1170,1170,good,50.51239602930653,30,2044.5941874279022,91.99228983202416,34.409517311950935,2.673454817690043,0.9274094097871922,0.7472256473489519,0.5796145608063958,0.31484223742490586,0.24022714793682098,0.7701674277016743,426.28738688235455,727.3663159129036,91.67774743541328,score 50.51 < threshold 91.68,0.5555555555555556,0.0,0.08026659655481092,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/bad/bad2/final_overlay.png,0.526223113254359,0.2906754913978157,0.31349294311355075,0.23218171834945678,0.7824074074074076,1.0
bad20.png,bad,1170,1170,good,50.813926616293315,30,2097.624007851104,58.35180800980057,45.82570546890195,1.2733422740081772,0.619071281856682,0.9556868537666174,1.6913783223815861,0.619407865188725,0.5379563570022583,0.29383886255924174,1087.3492437972072,44.03244525070507,91.67774743541328,score 50.81 < threshold 91.68,0.4861111111111111,0.22252747252747251,0.6244800674643836,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/bad/bad20/final_overlay.png,0.9743741618117334,0.9644717105342946,0.5903707865352046,0.4703650856018067,0.6377314814814815,1.0
bad21.png,bad,1170,1170,good,59.42634925788158,30,10900.574198102648,156.1754992789747,93.12080240843207,1.6771279374718218,0.8027932939093188,0.8450299401197605,0.6443623972556223,0.5052151962294091,0.2932111322879791,0.5100931677018634,584.488380717044,630.407035479407,91.67774743541328,score 59.43 < threshold 91.68,0.5,0.0,0.2881377460400332,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/bad/bad21/final_overlay.png,0.8943159214390027,0.3299166043973469,0.48655926929946286,0.2745689058303833,0.6666666666666667,1.0
bad22.png,bad,1170,1170,good,63.48813013900886,30,3122.867202699678,116.10083457345289,43.35920179533266,2.677651565669514,0.9276456456608627,0.6619817287420942,0.7268236196163796,0.80983480760155,0.7142208814620972,0.767578125,447.809065189599,615.7533080548171,91.67774743541328,score 63.49 < threshold 91.68,0.5555555555555556,0.0,0.23983730344055412,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/bad/bad22/final_overlay.png,0.5001406103869005,0.37989310279780586,0.7634861887286818,0.6113767051696778,0.7824074074074076,1.0
bad23.png,bad,1170,1170,good,38.99052882621722,30,4483.965926895197,177.85075967242608,44.858252220628664,3.9647278007554436,0.9676688435720079,0.702061855670103,0.6169661297385726,0.4465066760558622,0.40582266449928284,0.8128544423440454,445.2052626867017,129.69301587813126,91.67774743541328,score 38.99 < threshold 91.68,0.5138888888888888,0.2680320569902048,0.4332646649934929,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/bad/bad23/final_overlay.png,0.34517797424214625,0.3133128059021652,0.43318788732351104,0.3646581315994263,0.6956018518518517,1.0
bad24.png,bad,1170,1170,good,55.59488463706514,30,2003.3487715431895,73.6542452024721,32.59400361801084,2.259748328731612,0.8967551040659731,0.924357034795764,0.5752030572181162,0.42736404194242833,0.26353874802589417,0.6168958742632613,592.400571261204,561.354618309939,91.67774743541328,score 55.59 < threshold 91.68,0.5555555555555556,0.0,0.37339438632199023,0.0,/Users/diaoyingjie/Documents/Codex/2026-06-29/fab-aoi-defect-inspection-image-processing-18/work/photos_export/output/processed_images/bad/bad24/final_overlay.png,0.7272713581148206,0.2880018528594644,0.4157854926749348,0.2508309984207153,0.7824074074074076,1.0
